7896206401757##SELOZOK                                      50MG CX 20 COMP##22,17 
7898932797111##TOPIRAMATO                                   50MG CX 10 COMP REV##21,01 
7898932797128##TOPIRAMATO                                   50MG CX 20 COMP REV##42,07 
7898932797135##TOPIRAMATO                                   50MG CX 30 COMP REV##63,10 
7898932797142##TOPIRAMATO                                   50MG CX 60 COMP REV##126,22 
7896004713014##TOPIRAMATO                                   50MG CX 60 COMP REV##126,18 
7896004713052##TOPIRAMATO                                   50MG CX 60 COMP REV##99,96 
7894916142458##TOPIRAMATO                                   50MG CX 60 COMP REV##114,59 
7896112168690##TOPIRAMATO                                   100MG CX 60 COMP REV##120,24 
7896112168591##TOPIRAMATO                                   25MG CX 60 COMP REV##48,63 
7896112168645##TOPIRAMATO                                   50MG CX 60 COMP REV##71,29 
7891317434342##TOPIRAMATO                                   100MG CX 60 COMP##245,88 
7897595605474##TOPIRAMATO                                   100MG CX 60 COMP REV##248,21 
7891317434328##TOPIRAMATO                                   25MG CX 60 COMP##58,31 
7897595605320##TOPIRAMATO                                   25MG CX 60 COMP REV##62,81 
7891317434335##TOPIRAMATO                                   50MG CX 60 COMP##123,74 
7897595605467##TOPIRAMATO                                   50MG CX 60 COMP REV##124,87 
7898927562298##TOPIRAMATO                                   50MG CX 60 COMP REV##47,98 
7896658009891##TOPIRAMATO                                   100MG CX 60 COMP REV##183,12 
7896658009754##TOPIRAMATO                                   25MG CX 60 COMP REV##48,55 
7896658009822##TOPIRAMATO                                   50MG CX 60 COMP REV##97,10 
7896472507740##TOPIREX                                      0,5MG/G CREM DERM BG X 30##10,41 
7896472507719##TOPIREX                                      0,5MG/G SOL CAPI FR X 50##13,10 
7896094201767##TOPISON                                      1MG/G CREME DERM BG 20##32,68 
7896094201774##TOPISON                                      1MG/G POM DERM BG 20##32,68 
7896422530750##TOPIT                                        100MG CX 30 COMP REV##48,49 
7896422530767##TOPIT                                        100MG CX 60 COMP REV##96,97 
7896422530668##TOPIT                                        25MG CX 30 COMP REV##12,00 
7896422530675##TOPIT                                        25MG CX 60 COMP REV##23,98 
7896422530699##TOPIT                                        50MG CX 30 COMP REV##23,98 
7896422530736##TOPIT                                        50MG CX 60 COMP REV##47,98 
7896714222349##TOPLIV                                       1,0MG/G POM BG 20##24,14 
7896714222516##TOPLIV                                       1MG/G CREME BG 20##24,14 
7898577810015##TOPOTACX                                     4MG PO LIOF SOL INJ FA X 5ML##801,70 
7897595605351##TOPTIL                                       100MG CX 10 COMP REV##18,53 
7897595605559##TOPTIL                                       100MG CX 30 COMP REV##55,71 
7897595605566##TOPTIL                                       100MG CX 60 COMP REV##111,50 
7897595605337##TOPTIL                                       25MG CX 10 COMP REV##4,57 
7897595605498##TOPTIL                                       25MG CX 30 COMP REV##13,75 
7897595605504##TOPTIL                                       25MG CX 60 COMP REV##27,56 
7897595605344##TOPTIL                                       50MG CX 10 COMP REV##9,16 
7897595605528##TOPTIL                                       50MG CX 30 COMP REV##27,56 
7897595605535##TOPTIL                                       50MG CX 60 COMP REV##55,15 
7896226504605##TORADOL                                      30MG/1ML X 10 AMP##70,98 
7894916509954##TORAGESIC                                    10MG FR 20 COMP##37,98 
7894916501415##TORAGESIC                                    10MG SL FR 10 COMP##21,30 
7894916501668##TORAGESIC                                    20MG FR GTS 10ML##30,74 
7894916501682##TORAGESIC                                    30MG INJ 3AMP X 1ML##21,27 
7894916501699##TORAGESIC                                    60MG INJ 3AMP X 2ML##42,56 
7891317468057##TORANTE                                      15MG/ML XPE FR 100ML+CM##25,19 
7891317468064##TORANTE                                      15MG/ML XPE FR 200ML+CM##43,02 
7891045010030##TORISEL                                      25MG/ML SOL INJ FA X 1,2ML+FA+DIL X 1,8ML##2.788,45 
8902220112544##TORLOS                                       100MG CX 10 COMP##11,22 
8902220112551##TORLOS                                       100MG CX 30 COMP##35,56 
8902220105515##TORLOS                                       25MG CX 28 COMP##13,27 
8902220105034##TORLOS                                       50MG CX 14 COMP##10,35 
8902220105539##TORLOS                                       50MG CX 28 COMP##20,69 
8903855062013##TORLOS                                       50MG CX 30 CAP##21,74 
8902220105553##TORLOS H                                     50+12,5MG CX 14 COMP##9,71 
8902220105577##TORLOS H                                     50+12,5MG CX 28 COMP##19,44 
8903855062020##TORLOS H                                     50+12,5MG CX 30 CAP##20,84 
7896714200835##TORSILAX                                     125+50+300+30MG CX 100 COMP EMB HOSP##71,05 
7896714205236##TORSILAX                                     125+50+300+30MG CX 10BL X 10 COMP##71,05 
7896714218267##TORSILAX                                     125+50+300+30MG CX 12 COMP##8,71 
7896714200804##TORSILAX                                     125+50+300MG CX 30 COMP##22,24 
8902220106024##TORVAL CR                                    300MG CX 30 COMP##20,48 
8902220105935##TORVAL CR                                    500MG CX 30 COMP##34,20 
7895296272025##TORVILIP                                     10MG 3BL X 10 COMP REV##39,38 
7895296272063##TORVILIP                                     10MG 6BL X 10 COMP REV##70,88 
7895296272032##TORVILIP                                     20MG 3BL X 10 COMP REV##39,38 
7895296272056##TORVILIP                                     20MG 6BL  X 10 COMP REV##70,88 
7895296272049##TORVILIP                                     40MG 3BL X 10 COMP REV##78,76 
7895296272070##TORVILIP                                     40MG 6BL X 10 COMP REV##148,41 
7891045007702##TOTELLE                                      1,0+ 0,125MG CX 28DR##50,42 
7891045007702##TOTELLE                                      1BL X 28DR##50,42 
7891045007719##TOTELLE CICLO                                CICLO CX 1 BL  X 14+14 DR##50,42 
3660053344048##TOXOIDE TETANICO                             SER 1DOS X 0,5ML##9,31 
7640111930211##TRACLEER                                     125MG CX 60 COMP REV##13.848,87 
7640111930204##TRACLEER                                     62,5MG CX 60 COMP REV##13.841,11 
7898216360574##TRACNOX                                      100MG CX 4 CAP##27,50 
7896269901300##TRACRIUM                                     25MG CX 5 AMP X 2,5ML##86,95 
7896269901317##TRACRIUM                                     50MG CX 5 AMP X 5ML##166,26 
7896165600239##TRACTOCILE                                   7,5MG/ML SOL INFUS FR X 5ML##600,27 
7896165600222##TRACTOCILE                                   7,5MG/ML SOL INJ FR X 0,9ML##193,05 
7896676405453##TRACUR                                       10MG CX 5 AMP X 2,5ML##97,39 
7896676410952##TRACUR                                       10MG SOL INJ 25AMP X 5ML##928,57 
7896676410945##TRACUR                                       10MG SOL INJ CX 25AMP X 2,5ML EMB HOSP##489,21 
7896676405446##TRACUR                                       10MG SOL INJ CX 5AMP X 5ML EMB HOSP##184,83 
7891268101072##TRALEN                                       28% SOL P/UNHA FR 12ML##143,42 
7891268101010##TRALEN                                       CREME BG 30##28,31 
7891268101058##TRALEN                                       PO FR 30##28,31 
7896714217680##TRAMADEN                                     50MG CX 10 CAP GEL DURA##17,10 
7896714223001##TRAMADEN                                     50MG CX 10BL X 10 CAP##171,10 
7896676408010##TRAMADON                                     100MG CX 10 COMP##39,09 
7896676407921##TRAMADON                                     100MG SUS ORAL FR GTS 10ML##39,16 
7896676406122##TRAMADON                                     50MG CX 10 COMP##21,55 
7896676406115##TRAMADON                                     50MG CX 100 COMP##275,81 
7896676406146##TRAMADON                                     50MG CX 6AMP X 1ML##36,60 
7896676406443##TRAMADON                                     50MG CX 6AMP X 2ML##52,79 
7896676406139##TRAMADON                                     50MG SOL INJ CX 100AMP X 1ML EMB HOSP##582,38 
7896676406344##TRAMADON                                     50MG SOL INJ CX 100AMP X 2ML EMB HOSP##840,12 
7891268107067##TRAMAL                                       100MG CX 10 COMP RET##64,43 
7891268107210##TRAMAL                                       100MG SOL INJ 5 AMP X 2ML##41,22 
7891268107029##TRAMAL                                       100MG SOL OR FR GTS 10ML##64,58 
7891268107043##TRAMAL                                       50MG CX 10 CAP##35,53 
7891268107227##TRAMAL                                       50MG SOL INJ 5 AMP X 1ML##28,84 
7896112116639##TRAMALIV                                     50MG CX 10 CAP##20,34 
7898906376267##TRANQUINAL                                   0,25MG CX 20 COMP##7,27 
7898940448395##TRANQUINAL                                   0,25MG CX 30 COMP##10,90 
7898906376748##TRANQUINAL                                   0,5MG CX 15 COMP SUB LIN##14,07 
7898906376250##TRANQUINAL                                   0,5MG CX 20 COMP##14,08 
7898940449371##TRANQUINAL                                   0,5MG CX 30 COMP##21,14 
7898906376755##TRANQUINAL                                   0,5MG CX 30 COMP SUB LIN##28,12 
7898906376274##TRANQUINAL                                   1MG CX 20 COMP##25,12 
7898940448401##TRANQUINAL                                   1MG CX 30 COMP##37,67 
7898906376281##TRANQUINAL                                   2MG CX 20 COMP##42,63 
7898940448418##TRANQUINAL                                   2MG CX 30 COMP##63,97 
7897460400357##TRANSAMIN                                    250MG CX 12 COMP##38,84 
7897460400364##TRANSAMIN                                    5 PCC SOL INJ 5 AMP X 5ML##32,11 
7896658005923##TRANSPULMIN                                  12,5+30+4+12,5MG CX 5 SUP##14,63 
7896658005893##TRANSPULMIN                                  25+100+10+50MG BALSAMO BG 20##12,51 
7896658005176##TRANSPULMIN                                  6,667MG XPE FR 150ML+CM INF##14,34 
7896658005930##TRANSPULMIN                                  13,33MG XPE FR 150ML ADU##16,76 
7897848502550##TRATA CORTE                                  FR 30ML##9,07 
7897848502567##TRATA CORTE                                  FR SPRAY 50ML##16,05 
7897299902404##TRAUMAFLAM                                   11,6MG GEL BG 60##11,12 
7898908753141##TRAUMEEL S                                   FR 50 COMP SUBLINGUAIS##37,57 
7898908753257##TRAUMEEL S                                   SOL INJ VIA PARENT X 10 AMP 2,2ML##103,58 
7898908753158##TRAUMEEL S                                   SOL ORAL FR GTS 30ML##40,68 
7898908753172##TRAUMEEL S                                   POM BG 50##33,82 
7896004725536##TRAVAMED                                     0,04MG/ML SOL OFT FR X 2,5ML##44,34 
7896548198636##TRAVATAN                                     0,04MG/ML SOL OFT FR GTS 2,5ML##76,48 
7896548197608##TRAVATAN                                     0,04MG/ML SOL OFT FR GTS 5,0ML##152,97 
7896672202117##TRAVISCO                                     200MG CX 30 COMP##50,29 
7896004728261##TRAVOPROSTA                                  0,04MG/ML SOL OFT FR 2,5ML##48,03 
7895296109017##TRAVOPROSTA                                  0,04MG/ML SOL OFT FR 2,5ML##48,14 
7896422533713##TRAVOPROSTA                                  0,04MG/ML SOL OFT FR GOT X 2,5ML##49,71 
7899095201378##TRAXONOL                                     100MG CX 15 CAP##60,85 
7899095200296##TRAXONOL                                     100MG CX 4 CAP##23,82 
7896026305242##TRAYENTA                                     5MG CX 10 COMP REV##47,80 
7896026305259##TRAYENTA                                     5MG CX 30 COMP REV##143,41 
7896026305600##TRAYENTA DUO                                 2,5+1000MG CX 60 COMP REV##143,41 
7896026305587##TRAYENTA DUO                                 2,5+500MG CX 60 COMP REV##143,41 
7896026305624##TRAYENTA DUO                                 2,5+850MG CX 20 COMP REV##47,80 
7896026305594##TRAYENTA DUO                                 2,5+850MG CX 60 COMP REV##143,41 
7898149939137##TREBYXAN                                     20 MG/ML SOL INJ CT 10 FA VD AMB X 2 ML##5.778,73 
7898149939168##TREBYXAN                                     20 MG/ML SOL INJ CT 10 FA VD AMB X 5 ML##12.962,71 
7898149939144##TREBYXAN                                     20 MG/ML SOL INJ CT 50 FA VD AMB X 2 ML##28.893,67 
7898149939175##TREBYXAN                                     20 MG/ML SOL INJ CT 50 FA VD AMB X 5 ML##64.813,54 
7898149939120##TREBYXAN                                     20MG/ML SOL INJ FA X 2ML##577,87 
7898149939151##TREBYXAN                                     20MG/ML SOL INJ FA X 5ML##1.296,27 
7891058798017##TRENTAL                                      20MG SOL INJ CX 5 AMP X 5ML##8,96 
7897705201916##TRESIBA                                      100U/ML SOL INJ 1 CARP X 3ML+1 ASSIST APLIC##99,43 
7897705201978##TRESIBA                                      100U/ML SOL INJ 5 CARP X 3ML##497,13 
7898505090403##TRESSLIV                                     FR 30 COMP REV##38,42 
7896004739083##TREXACONT                                    250MG 1BL X 12 COMP##25,24 
7896658015366##TREZOR                                       10MG CX 10 COMP REV##10,45 
7896658015380##TREZOR                                       10MG CX 30 COMP REV##29,26 
7896658015403##TREZOR                                       20MG CX 10 COMP REV##17,03 
7896658015427##TREZOR                                       20MG CX 30 COMP REV##47,42 
7897930761407##TRI-LUMA CR                                  4+0,01+0,05% CREME DERM BG 30##96,58 
7897930760936##TRI-LUMA CR                                  40+0,01+0,05MG/ML CREME DERM BG 15##64,77 
7896331702569##TRIALGEX                                     0,0444ML+0,44+20MG/G POM DERM BG 20##9,37 
7896637022811##TRIANCIL                                     20MG/ML CX 5FA X 1ML##58,36 
7896637022804##TRIANCIL                                     20MG/ML SUS INJ FA 5ML##58,36 
7891317465643##TRIANCINOLONA ACETONIDA                      1,0MG POM BG 10##7,37 
7898148290642##TRIANCINOLONA ACETONIDA+SULF NEO+GRAM+NISTATI1+2,5+0,25MG/G+100MUI/G CREME DERM BG 30##20,40 
7896004708744##TRIANCINOLONA+NEOMICINA+GRAMICIDINA+NISTATINA1+2,5+0,25MG CREME BG 30##18,29 
7896004708751##TRIANCINOLONA+NEOMICINA+GRAMICIDINA+NISTATINA1+2,5+0,25MG POM 30##18,29 
7894916142120##TRIANCINOLONA+NEOMICINA+GRAMICIDINA+NISTATINA1+2,5+0,25MG+100MUI CREME 30##17,89 
7894916142137##TRIANCINOLONA+NEOMICINA+GRAMICIDINA+NISTATINA1+2,5+0,25MG+100MUI POM 30##16,22 
7896714224657##TRIANCINOLONA+NEOMICINA+GRAMICIDINA+NISTATINAPOM BG 30##18,76 
7898148290666##TRIANCINOLONA+NEOMICINA+GRAMICIDINA+NISTATINA1/2,5/0,25MG+100MUI/G POM DERM BG 30##18,86 
7891317454470##TRIANCINOLONA+NEOMICINA+GRAMICIDINA+NISTATINA1+0,25+2,5MG+100MUI POM DERM BG 30##18,83 
7896422515313##TRIANCINOLONA+NEOMICINA+GRAMICIDINA+NISTATINA1+2,5+0,25MG+100MUI CREME DERM BG 30##20,53 
7896422515320##TRIANCINOLONA+NEOMICINA+GRAMICIDINA+NISTATINA1+2,5+0,25MG+100MUI POM DERM BG 30##18,75 
7891317454371##TRIANCINOLONA+NEOMICINA+GRAMICIDINA+NISTATINA1+2,5+0,25MG+100.000U/G CREME DERM BG 30##20,56 
7891058001841##TRIATEC                                      2,5MG CX 30 COMP##75,66 
7891058001858##TRIATEC                                      5,0MG CX 30 COMP##142,92 
7898414850785##TRIATON VIT                                  CX 100 COMP##99,51 
7898414850600##TRIATON VIT                                  CX 30 COMP##36,95 
7898414850884##TRIATON VIT                                  CX 60 COMP##65,63 
7891317461331##TRIAXIN                                      1G PO SOL INJ FA X 3,5+DIL##18,57 
7891317461423##TRIAXIN                                      250 MG PO SOL INJ INC + AMP DIL VD INC X 2ML##4,86 
7891317461430##TRIAXIN                                      500MG PO SOL INJ 1FA X 2ML+DIL##11,40 
7896112126546##TRIAXON                                      1G IM 1FA+1AMP+DIL X 3,5ML##19,66 
7896112152798##TRIAXON                                      250MG IM PO SOL INJ FA+DIL X 2ML##6,45 
7896112152811##TRIAXON                                      500MG IM PO INJ FA+DIL X 2ML##12,90 
7896014686797##TRIAXTON                                     1000MG PO INJ CX 100FA INC TIPO III(EMB HOSP)##4.664,90 
7896014686773##TRIAXTON                                     1000MG PO INJ CX 20 FA VD INC TIPO III##932,97 
7896014686759##TRIAXTON                                     1000MG PO INJ CX 20 FA+20AMP VD 10ML EMB HOSP##932,97 
7896014686766##TRIAXTON                                     1000MG PO INJ CX 20FA+20AMP PLA 10ML EMB HOSP##932,97 
7896014686780##TRIAXTON                                     1000MG PO INJ CX 50 FA VD INC TIPO III(EMB HO##2.332,44 
7896112492740##TRIAZOL                                      150MG CX 1 CAP##13,46 
7896112493440##TRIAZOL                                      150MG CX 2 CAP##22,06 
7896112424147##TRIAZOL                                      150MG CX 4 CAP##44,11 
7896658005947##TRICANGINEA                                  5000UI+20MG/G CREME VAG BG 85G+15APLIC##38,81 
7896004704555##TRICOCILIN B                                 CREME VAG BG 45G+10APLIC##34,76 
7893736018004##TRICOMAX                                     CREME VAG BG 50##33,53 
7898216361021##TRICORTID                                    20+0,5+2,5MG CREM DERM 30##16,28 
7898216361014##TRICORTID                                    20+0,5+2,5MG POM DERM 30##15,45 
7896422517874##TRIDERM                                      0,1+40+0,5MG CREM DERM BG 15##49,68 
7892953002346##TRIDEVIT                                     5,0MCG FR 120 COMP MAST##36,45 
7892953002339##TRIDEVIT                                     5,0MCG FR 60 COMP MAST##21,08 
7892953002315##TRIDEVIT                                     5,0MCG SOL ORAL GTS FR 10ML##21,04 
7892953002322##TRIDEVIT                                     5,0MCG SOL ORAL GTS FR 20ML##36,45 
7896676415308##TRIDIL                                       25MG SOL INJ CX 10AMP X 5ML EMB HOSP##227,61 
7896676401677##TRIDIL                                       25MG SOL INJ CX 1AMP X 5ML EMB HOSP##22,75 
7896676401684##TRIDIL                                       50MG SOL INJ CX 1AMP X 10ML EMB HOSP##24,27 
7896676415292##TRIDIL                                       50MG-10AP 10ML##242,69 
7898906376397##TRIFAMOX BD                                  200+50MG/ML+15G PO FR 30ML+DOSIF##48,66 
7898906376380##TRIFAMOX BD                                  200+50MG/ML+30G PO FR 60ML+DOSIF##80,69 
7898906376403##TRIFAMOX BD                                  875+125MG CX 14 COMP REV##63,41 
7898906376373##TRIFAMOX IBL                                 1000+500MG PO INJ 1FA X 5ML+DIL##54,01 
7898906376342##TRIFAMOX IBL                                 25+25MG/ML+30G PO FR 60ML+DOSIF##29,24 
7898906376328##TRIFAMOX IBL                                 250+250MG CX 32 COMP REV##64,77 
7898906376311##TRIFAMOX IBL                                 250+250MG CX 8 COMP REV##35,08 
7898906376359##TRIFAMOX IBL                                 50+50MG/ML+30G PO FR 60ML+DOSIF##52,12 
7898906376366##TRIFAMOX IBL                                 500+250MG PO INJ 1FA X 5ML+DIL##28,41 
7898906376335##TRIFAMOX IBL                                 500+500MG CX 8 COMP REV##64,77 
7896331700688##TRIFEN                                       100MG/ML SOL ORAL FR GTS 20ML##6,04 
7896331703795##TRIFEN                                       200MG/ML SOL OR FR GTS 20ML##6,25 
7896331701333##TRIFEN                                       750MG CX 30BL X 4 COMP E.M.##70,63 
7896331700596##TRIFEN                                       750MG CX 3BL X 4 COMP##7,69 
7898060138633##TRIFORMIN                                    500MG CX 30 COMP##9,52 
7898060131115##TRIFORMIN                                    850MG CX 30 COMP##12,82 
7897595604217##TRILAX                                       300+125+50+30MG CX 100 COMP##67,09 
7897595601728##TRILAX                                       300+125+50+30MG CX 12 COMP##10,86 
7897595605573##TRILAX                                       300+125+50+30MG CX 30 COMP##22,85 
7896261004283##TRILEPTAL                                    300MG CX 10 COMP REV##16,27 
7896261000834##TRILEPTAL                                    300MG CX 20 COMP##31,94 
7896261005372##TRILEPTAL                                    300MG CX 60 COMP REV##96,04 
7896261004290##TRILEPTAL                                    600MG CX 10 COMP REV##31,30 
7896261000841##TRILEPTAL                                    600MG CX 20 COMP##61,41 
7896261006898##TRILEPTAL                                    600MG CX 60 COMP REV##184,27 
7896261011106##TRILEPTAL                                    60MG/ML SUS OR FR 100ML+2 SER DOS##36,38 
7891317125448##TRIMEB                                       200MG CX 20 CAP##23,80 
7891317125455##TRIMEB                                       200MG CX 30 CAP##36,66 
7891317125431##TRIMEB                                       200MG CX 60 CAP##67,73 
7896261010222##TRIMEDAL                                     500+0,5+15+40MG CX 24 COMP REV##15,39 
7896261010246##TRIMEDAL                                     500MG CX 4 COMP REV##2,56 
7897655400322##TRINIZOL-M                                   30 MG + 20MG CR VAG CT BG AL X 80 ##21,24 
7897655405068##TRINIZOL-M                                   30 MG + 20MG CR VAG CT BG AL X 40 G + 7 APLIC##18,11 
7899095202047##TRINODAZOL                                   100MG GELEIA BG 50##15,40 
7899095203259##TRINODAZOL                                   10MG+20MUI CREME VAG BG 50G+10APLIC##25,20 
7891045008785##TRINORDIOL                                   6DRG MARROM+ 5DRG BRANCA +10DRG OCRE##6,78 
7896004726502##TRINULOX                                     CREME DERM BG X 15##52,62 
7896006296614##TRIOXINA                                     1G INJ IM CX 1FA+DIL 3,5ML##34,58 
7896006297734##TRIOXINA                                     1G INJ IV CX 50 FA+DIL##1.061,48 
7896006213529##TRIOXINA                                     1G PO SOL INJ CX 50FA+50AMP X 3,5ML+DIL HOSP##1.729,31 
7896116801609##TRIQUILAR                                    CX 21 DR##5,71 
7892953001561##TRISENOX                                     1MG/ML SOL INJ 10 AMP X 10ML##7.699,26 
7892953001561##TRISENOX                                     1MG/ML SOL INJ 10 AMP X 10ML##7.699,26 
7896548140222##TRISORB                                      0,3+0,1+0,2% SOL OFT FR GTS 15ML##12,98 
7896226102504##TRIVAGEL-N                                   CREME VAG BG 60G+10APLIC##39,48 
7898029558540##TRIVASTAL                                    50MG CX 15 DRG RET##25,74 
7898029558533##TRIVASTAL                                    RETARD 50MG CX 30 DRG RET##50,23 
7898549754613##TROFIS                                       GEL 30##59,65 
7891268107302##TROFODERMIN                                  5+5MG CREME DERM BG 30##24,12 
7891268107326##TROFODERMIN                                  5+5MG CREME VAG 45G+8APLIC##40,97 
7891317445751##TROK                                         20+0,5MG POM BG 30##17,69 
7891317445720##TROK                                         20+0,64MG/G CREME DERM  BG 30##17,69 
7891317412524##TROK                                         CREME BG 10##8,89 
7891317412548##TROK                                         POM BG 10##8,65 
7891317452629##TROK G                                       0,64+1MG CREME DERM BG 10##4,80 
7891317452902##TROK G                                       0,64+1MG POM DERM BG 10##4,80 
7891317452650##TROK-G                                       0,64+1MG CREME DERM BG 30##14,40 
7891317452933##TROK-G                                       0,64+1MG POM DERM BG 30##14,40 
7891317445737##TROK-N                                       20+0,5+2,5MG CREME BG 30##17,91 
7891317445744##TROK-N                                       20+0,5+2,5MG POM BG 30##17,91 
7891317412531##TROK-N                                       CREME BG 10##9,33 
7891317412555##TROK-N                                       POM TB 10##8,88 
7896255717861##TROMBOFOB                                    50UI+2,067MG POM DERM BG 40##10,28 
7896255717882##TROMBOFOB GEL                                200U/G GEL BG X 40##11,10 
7894916140171##TROMET. CETOR.                               0,5% SOL OFT FR 5ML##17,05 
7899095239050##TROMETAMOL CETOROLACO                        4MG SOL OFT FR 10ML##41,43 
7899095233300##TROMETAMOL CETOROLACO                        5MG SOL OFT FR 5ML##24,39 
7896181908975##TROMETAMOL DE CETOROLACO                     5MG SOL OFT FR GTS 5ML##22,02 
7897917001540##TROMIZIR                                     500MG CX 3 COMP##25,52 
7894916208154##TROPINAL                                     CX 20 COMP##12,26 
7894916208833##TROPINAL                                     SOL FR 15ML##13,21 
7896006290766##TROPINOM                                     1PCC SOL OFT FR GOT X 5 ML##9,32 
7897337705813##TRUSOPT                                      2% SOL OFT FR 5ML##52,17 
7897337702300##TRYPTANOL                                    25MG CX 20 COMP REV##15,40 
7897337702454##TRYPTANOL                                    75MG CX 20 COMP REV##44,47 
7898100242719##TYFLEN                                       100MG/ML SUS FR 15ML BEBE##13,49 
7898100242726##TYFLEN                                       160+5MG/ML SUS FR 60ML CRIANCA##10,19 
7898100240777##TYFLEN                                       200MG SOL FR GTS 15ML##4,87 
7898100241606##TYFLEN                                       500MG CX 20 COMP##5,89 
7898100241590##TYFLEN                                       500MG CX 20BL X 10 COMP##49,48 
7898100241583##TYFLEN                                       750MG CX 20 COMP##6,60 
7898100242870##TYFLEN                                       750MG CX 20BL X 10 COMP##54,77 
7898100240791##TYFLEN                                       750MG CX 50BL X 4 COMP##54,77 
7891045008389##TYGACIL                                      50MG PO LIOF INJ CX 10FA##1.575,11 
7896015526580##TYKERB                                       250MG FR 70 COMP##3.738,65 
7896862910433##TYLAFLEX                                     500MG CX 500 COMP EMB HOSP##178,23 
7899095220188##TYLALGIN                                     200MG/ML FR GTS 15ML##9,12 
7899095220058##TYLALGIN                                     750MG CX 20 COMP##12,45 
7899095220072##TYLALGIN                                     750MG CX 20BL X 10 COMP##124,66 
7899095220065##TYLALGIN                                     750MG CX 50BL X 4 COMP##124,66 
7899095221239##TYLALGIN                                     SACHET 500MG CX 50 ENV X 5##73,08 
7899095220294##TYLALGIN CAF                                 500+65MG CX 100 COMP##82,51 
7899095220300##TYLALGIN CAF                                 500+65MG CX 20 COMP##16,49 
7897595602916##TYLECETAMOL                                  750MG CX 200 COMP##134,78 
7896212479924##TYLENOL                                      200MG SOL OR FR GTS 15ML##14,42 
7896212450305##TYLENOL                                      500MG 50BL X 4 COMP REV##94,13 
7891010986155##TYLENOL                                      500MG CX 20 COMP##12,25 
7891010986148##TYLENOL                                      500MG CX 50BL X 2 COMP REV##68,60 
7896212422517##TYLENOL                                      750MG CX 20 COM REV##18,87 
7896212422524##TYLENOL                                      750MG CX 50BL X 4 COM REV##198,85 
7896212428861##TYLENOL                                      BEBE 100MG SUS OR FR GTS 15ML+SER DOS##17,15 
7896212409457##TYLENOL                                      CRIANCA 32MG SUS OR FR 60ML+CM##13,66 
7896212413560##TYLENOL DC                                   500MG CX 20 COMP REV##14,29 
7896212406043##TYLENOL DC                                   500MG CX 25BL X 4 COMP REV##82,78 
7896212415618##TYLENOL SINUS                                500+30MG CX 24 COMP REV##10,57 
7896212479580##TYLEX                                        500+30MG CX 12 COMP##19,85 
7896212423484##TYLEX                                        500+30MG CX 24 COMP##38,73 
7896212425150##TYLEX                                        500+30MG CX 36 COMP##52,28 
7896212479573##TYLEX                                        500+7,5MG CX 12 COMP##14,42 
7896112141396##TYLIDOL                                      200MG/ML SOL FR GTS 15ML##10,28 
7896112141099##TYLIDOL                                      500MG CX 20 COMP##10,87 
7896112141105##TYLIDOL                                      500MG CX 200 COMP EMB HOSP##93,25 
7896112171294##TYLIDOL                                      500MG CX 40BL X 5 COMP E.M##87,21 
7896112147053##TYLIDOL                                      750MG CX 20 COMP##10,24 
7896112123897##TYLIDOL                                      750MG CX 200 COMP EMB HOSP##136,69 
7896112171300##TYLIDOL                                      750MG CX 20BL X 10 COMP E.M##150,36 
7896112184249##TYLIDOL                                      750MG CX 50BL X 4 COMP E.M##150,36 
7896714217727##TYNEO                                        200MG SOL OR FR GTS 15ML##7,67 
7896714222585##TYNEO                                        750MG DISPLAY 100 COMP##63,33 
7898926573028##TYSABRI                                      20MG/ML SOL INJ FA X 15ML##4.387,74 
7896523206134##ULCEROCIN                                    150MG CX 20 COMP REV##7,90 
7896523206141##ULCEROCIN                                    300MG CX 20 COMP REV##30,78 
0789667700571##ULCERONYL                                    SOL FR 20ML##28,80 
7898096577611##ULCESTOP                                     30MG CX 28 CAP##41,69 
7898096577406##ULCESTOP                                     30MG CX 7 CAP##10,76 
7896714201122##ULCINAX                                      200MG CX 20 COMP##13,53 
7896714240077##ULCINAX                                      300MG INJ CX 6 AMP X 2ML##10,29 
7896714201481##ULCINAX                                      400MG CX 16 COMP##18,15 
7899095201439##ULTIDIN                                      150MG CX 20 COMP REV##15,67 
7899095245143##ULTIDIN                                      150MG/10ML XPE FR 120ML+SER DOS##23,90 
7896269900082##ULTIVA                                       1MG INJ CX 5 AMP##166,63 
7896269900259##ULTIVA                                       2MG INJ CX 5 AMP##250,86 
7896269900327##ULTIVA                                       5MG INJ CX 5 AMP##572,37 
7896212422951##ULTRACET                                     325+37,5MG CX 10 COMP REV##29,25 
7896212422968##ULTRACET                                     325+37,5MG CX 20 COMP REV##57,03 
7896212425136##ULTRACET                                     325+37,5MG CX 30 COMP REV##76,99 
7898040322748##ULTRAFER                                     100MG CX 30 COMP REV##33,52 
7898040322120##ULTRAFER                                     50MG/ML SOL ORAL FR GTS 30ML##22,17 
4260085521234##ULTRAPROCT LDO                               1+20MG/G CREM BG 30G+APLIC##21,18 
4260085521227##ULTRAPROCT LDO                               1+40MG SUP FR 10 COMP##13,18 
7891106906340##ULTRAVIST                                    300 MG/ML  INJ 10 FA X 20 ML##455,60 
7891106906357##ULTRAVIST                                    300 MG/ML  INJ 10 FA X 50 ML##1.138,99 
7891106906371##ULTRAVIST                                    300 MG/ML INJ 10 FA  X 200 ML##4.550,64 
